project,model,explainer,test_idx,dist_orig,dist_flip,dist_orig_norm,dist_flip_norm,delta,delta_norm,num_feats_changed
apache_hbase,RandomForest,LIME,8661,2.660947816817158,2.8087045098749956,0.09439763046013816,0.09963932728002142,0.14775669305783756,0.005241696819883264,1
apache_hbase,RandomForest,LIME,8277,1.0978149982318333,12.927163626091714,0.038945196092061,0.4585935910359851,11.829348627859881,0.41964839494392414,4
apache_hbase,RandomForest,LIME,8684,1.4898540696264206,2.1922942278252386,0.05285285679609835,0.07777205515652576,0.702440158198818,0.024919198360427407,1
apache_hbase,RandomForest,LIME,8693,1.694375575461946,5.450298505374285,0.06010829615759092,0.19335037724383816,3.7559229299123387,0.13324208108624724,1
apache_hbase,RandomForest,LIME,8298,1.0935300663681458,6.047158048498653,0.03879318731832297,0.21452408318139146,4.953627982130507,0.1757308958630685,3
apache_hbase,RandomForest,LIME,8345,1.6449751868141929,6.368903544477342,0.05835580796421638,0.225938065913281,4.723928357663149,0.16758225794906462,4
apache_hbase,RandomForest,LIME,8472,1.0782280175148604,5.374434128809204,0.03825034422166158,0.19065907404021307,4.296206111294344,0.1524087298185515,2
apache_hbase,RandomForest,LIME,8507,5.355992397516849,5.70716724820391,0.1900048501112135,0.20246284480488744,0.35117485068706067,0.012457994693673917,2
apache_hbase,RandomForest,LIME,8509,3.6232740317741112,3.6451997811496004,0.12853633616774127,0.1293141563016155,0.02192574937548919,0.0007778201338742194,3
apache_hbase,RandomForest,LIME,8660,2.2613578524133713,5.9015910501404845,0.08022210038886946,0.20936006619790845,3.640233197727113,0.12913796580903897,5
apache_hbase,RandomForest,LIME,8676,1.9308079146018047,10.341975983914686,0.06849577840654628,0.36688356719634385,8.411168069312883,0.2983877887897976,4
apache_hive,RandomForest,LIME,5477,1.8106550020524823,1.8244376527402315,0.10498800995464833,0.10578717548644018,0.013782650687749198,0.0007991655317918545,1
apache_hive,RandomForest,LIME,5478,4.608069753565973,4.59690929506793,0.26719174697040127,0.26654462516831157,-0.01116045849804248,-0.0006471218020896954,2
apache_hive,RandomForest,LIME,5486,8.740742585746904,8.730775086343378,0.5068183439491117,0.5062403940219229,-0.009967499403526148,-0.0005779499271888474,1
apache_hive,RandomForest,LIME,5484,2.406354548691594,2.4388772656035322,0.1395287202841326,0.14141449936575348,0.03252271691193842,0.0018857790816208897,2
apache_hive,RandomForest,LIME,5495,1.7740730324681084,1.7972930195726897,0.10286686142964976,0.10421323621364736,0.023219987104581286,0.0013463747839976006,2
apache_hive,RandomForest,LIME,5482,0.8760042575831379,0.9513167208098501,0.05079374238118225,0.05516061825206445,0.07531246322671215,0.004366875870882197,3
apache_hive,RandomForest,LIME,5499,1.3627970501012467,4.245977029159458,0.07901966420991774,0.2461963643539424,2.883179979058211,0.16717670014402466,2
apache_hive,RandomForest,LIME,5502,1.7017285629039023,4.408574987721819,0.09867208004823756,0.25562435371293124,2.7068464248179165,0.15695227366469366,3
apache_hive,RandomForest,LIME,5474,1.7771234440301424,4.1921561688151945,0.1030437347926469,0.243075645600129,2.415032724785052,0.1400319108074821,4
apache_hive,RandomForest,LIME,5507,1.8144822614600942,1.7742384912573494,0.105209927629926,0.10287645529981952,-0.04024377020274472,-0.002333472330106471,1
apache_hive,RandomForest,LIME,5511,1.3749508729158972,1.3546476182014522,0.07972438469460706,0.07854713209504743,-0.02030325471444505,-0.0011772525995596222,3
apache_hive,RandomForest,LIME,5513,1.8074340358600185,2.636825398387532,0.10480124724706756,0.15289221351432006,0.8293913625275133,0.04809096626725249,2
apache_hive,RandomForest,LIME,5498,1.0337658533589704,1.0867443913189916,0.059941302777281505,0.06301318077967535,0.052978537960021166,0.0030718780023938526,4
apache_hive,RandomForest,LIME,5480,2.7703092328288794,2.8204090828457216,0.16063206573532676,0.1635370275012801,0.05009985001684214,0.002904961765953331,3
apache_hive,RandomForest,LIME,5514,2.5374906400792234,2.130996347616269,0.14713244228109593,0.12356250390231505,-0.4064942924629542,-0.023569938378780873,3
apache_hive,RandomForest,LIME,5516,2.1075212436446304,1.8381245213325472,0.12220133656416005,0.10658078724262186,-0.2693967223120832,-0.015620549321538186,5
apache_hive,RandomForest,LIME,5519,0.8934799095425425,0.9044934408917803,0.051807040839363494,0.0524456432995886,0.01101353134923777,0.0006386024602251043,1
apache_hive,RandomForest,LIME,5521,1.7296587274542212,1.7554818728964237,0.10029156713468963,0.10178888200012401,0.025823145442202433,0.0014973148654343696,2
apache_hive,RandomForest,LIME,5518,1.4632928937428684,4.0442814158098965,0.08484675916764704,0.23450135838198816,2.5809885220670283,0.14965459921434113,4
apache_hive,RandomForest,LIME,5524,0.875761038636507,1.2380311412859337,0.050779639709408166,0.0717853073269917,0.3622701026494267,0.02100566761758354,4
apache_hive,RandomForest,LIME,5515,1.3811607881327481,1.229801259401735,0.08008445695567569,0.07130811044508742,-0.15135952873101322,-0.008776346510588267,5
apache_hive,RandomForest,LIME,5527,1.982513775656917,1.9202403614441588,0.11495297324888336,0.11134214632499789,-0.06227341421275834,-0.003610826923885474,1
apache_hive,RandomForest,LIME,5530,1.6003453540967698,1.6147503408641126,0.09279353260357705,0.09362878332357176,0.014404986767342809,0.0008352507199947129,1
apache_hive,RandomForest,LIME,5531,1.7700263096344933,1.670718869562058,0.10263221850945918,0.09687403128159032,-0.0993074400724352,-0.00575818722786886,4
apache_hive,RandomForest,LIME,5525,2.150957238234886,1.4686859660738076,0.12471990505305632,0.08515946806631905,-0.6822712721610784,-0.03956043698673727,5
apache_hive,RandomForest,LIME,5536,3.2667584176838274,2.744488249017613,0.18941789843258047,0.15913487620869518,-0.5222701686662146,-0.030283022223885295,3
apache_hive,RandomForest,LIME,5537,1.665587768970593,1.6624628724942012,0.0965765124061754,0.09639532015143953,-0.003124896476391692,-0.00018119225473586217,1
apache_hive,RandomForest,LIME,5532,0.8179019149293297,1.4294047350873669,0.047424768544636,0.08288180707338531,0.6115028201580371,0.03545703852874931,5
apache_hive,RandomForest,LIME,5547,0.8912578698545465,0.9426098086650574,0.05167819932918154,0.05465576151353859,0.05135193881051092,0.0029775621843570526,3
apache_hive,RandomForest,LIME,5549,3.2591572743209345,5.309974012108204,0.18897715797448908,0.3078905720914255,2.0508167377872693,0.11891341411693644,4
apache_hive,RandomForest,LIME,5551,2.7195100225227575,2.7060327785474048,0.15768655265234752,0.15690509565306182,-0.01347724397535277,-0.0007814569992856918,2
apache_hive,RandomForest,LIME,5546,2.7156930602301466,3.2946704297323084,0.15746523203924404,0.19103633297448844,0.5789773695021618,0.033571100935244416,4
apache_hive,RandomForest,LIME,5554,1.1199497397632268,1.174639626055799,0.0649385411874058,0.06810964905720679,0.05468988629257221,0.003171107869800991,1
apache_hive,RandomForest,LIME,5557,1.8655277954545624,3.9849712233502976,0.10816972340829165,0.2310623492558421,2.1194434278957353,0.12289262584755047,3
apache_hive,RandomForest,LIME,5485,1.7038732287795813,2.4785837267632402,0.09879643515843246,0.14371681666793076,0.774710497983659,0.044920381509498314,4
apache_hive,RandomForest,LIME,5560,1.3212489212924774,1.0411074303714198,0.07661056067775537,0.060366992684852044,-0.28014149092105756,-0.01624356799290333,3
apache_hive,RandomForest,LIME,5558,1.307633606658336,1.707443378925014,0.0758210978663835,0.09900344475362503,0.399809772266678,0.023182346887241533,4
apache_hive,RandomForest,LIME,5491,1.9946068016997425,4.714347998764786,0.11565416852745757,0.273354125475554,2.7197411970650434,0.15769995694809644,4
apache_hive,RandomForest,LIME,5505,2.640934188867168,1.464217557516586,0.15313045533028644,0.08490037435627752,-1.1767166313505817,-0.0682300809740089,4
apache_hive,RandomForest,LIME,5571,5.436751537719213,5.424533417263974,0.31524156944088555,0.31453312075765893,-0.0122181204552394,-0.0007084486832266159,2
apache_hive,RandomForest,LIME,5573,5.066213823367293,5.0660493074718005,0.2937565172366532,0.29374697803870875,-0.00016451589549237866,-9.53919794443044e-06,1
apache_hive,RandomForest,LIME,5561,1.9214627038734626,4.266844792573766,0.11141302194679789,0.24740634911116513,2.345382088700303,0.13599332716436727,5
apache_hive,RandomForest,LIME,5494,2.1495502762652032,5.434670404573567,0.12463832455477729,0.31512089817708083,3.285120128308364,0.19048257362230353,5
apache_hive,RandomForest,LIME,5577,2.4233866571771787,2.425438846821471,0.1405163005648632,0.14063529358482532,0.0020521896442922127,0.00011899301996213854,1
apache_hive,RandomForest,LIME,5568,2.4657129521320456,1.9248147218130076,0.1429705248489083,0.11160738348580239,-0.5408982303190379,-0.03136314136310591,5
apache_hive,RandomForest,LIME,5575,1.6254596408713464,1.6463212510489147,0.0942497454033121,0.09545937337468699,0.02086161017756827,0.0012096279713748838,4
apache_hive,RandomForest,LIME,5583,3.062696415116498,3.1740207249220664,0.17758568106780429,0.18404064776925358,0.11132430980556851,0.006454966701449297,2
apache_hive,RandomForest,LIME,5584,1.257829858464455,1.26526836466193,0.07293330510341604,0.07336461529880002,0.007438506197475103,0.0004313101953839759,1
apache_hive,RandomForest,LIME,5585,1.3399646937277065,1.3401136000217824,0.07769576559007241,0.07770439968959277,0.00014890629407582345,8.634099520350927e-06,1
apache_hive,RandomForest,LIME,5475,3.1093407872901286,3.254829546902602,0.18029028233339178,0.18872622144115617,0.1454887596124732,0.008435939107764405,5
apache_hive,RandomForest,LIME,5578,1.1412842379106736,1.1064217838402524,0.0661755888311273,0.06415414373482796,-0.03486245407042121,-0.0020214450962993346,3
apache_hive,RandomForest,LIME,5579,2.7047243255145705,2.4875388809213286,0.156829227042045,0.14423606733292715,-0.21718544459324196,-0.012593159709117846,4
apache_hive,RandomForest,LIME,5587,1.6591973661945831,4.435029234136018,0.09620597485512265,0.257158261985202,2.7758318679414353,0.1609522871300793,3
apache_hive,RandomForest,LIME,5523,6.533867667334782,8.26897759797667,0.3788561393103067,0.4794637859708491,1.7351099306418885,0.10060764666054237,5
apache_hive,RandomForest,LIME,5593,2.145583979353016,2.032461750772616,0.12440834500636647,0.11784912878525955,-0.11312222858039966,-0.006559216221106908,5
apache_hive,RandomForest,LIME,5597,0.9695171837418928,1.0346667247099697,0.05621594374550327,0.059993538399340574,0.0651495409680769,0.0037775946538373024,3
apache_hive,RandomForest,LIME,5598,3.3670541391137587,1.5429507381570462,0.19523338961558226,0.08946559519816719,-1.8241034009567125,-0.10576779441741507,4
apache_hive,RandomForest,LIME,5553,1.7237068903446464,4.981233012469236,0.09994645913067995,0.2888290372858035,3.2575261221245895,0.18888257815512355,4
apache_hive,RandomForest,LIME,5599,1.8857905282556675,0.8207438815750683,0.1093446264078246,0.04758955555384281,-1.0650466466805992,-0.06175507085398178,2
apache_hive,RandomForest,LIME,5602,2.757965139564805,2.7946722310030796,0.1599163127149995,0.16204471623580233,0.03670709143827455,0.002128403520802828,2
apache_hive,RandomForest,LIME,5611,0.9763706667482012,5.082261407388278,0.05661333228239996,0.29468701139983355,4.105890740640077,0.23807367911743363,5
apache_hive,RandomForest,LIME,5612,0.9745604657873611,1.1470243913076807,0.056508370599317785,0.06650842268478968,0.17246392552031964,0.010000052085471896,4
apache_hive,RandomForest,LIME,5614,1.5863489394610262,1.48318660961984,0.0919819723022269,0.08600026529562774,-0.10316232984118612,-0.005981707006599167,3
apache_hive,RandomForest,LIME,5615,1.7739911582172165,2.118856779995231,0.10286211407874199,0.12285860998282296,0.3448656217780146,0.01999649590408097,4
apache_hive,RandomForest,LIME,5616,3.2377658956499205,1.701762654880591,0.18773681220220761,0.09867405681840301,-1.5360032407693294,-0.08906275538380459,4
apache_hive,RandomForest,LIME,5618,1.0462834837158592,1.0570214977207795,0.0606671180756282,0.06128974509179847,0.010738014004920249,0.000622627016170275,1
apache_hive,RandomForest,LIME,5619,1.626059677372937,1.6259390107111062,0.09428453758521906,0.0942775409167874,-0.00012066666183074837,-6.996668431656089e-06,1
apache_hive,RandomForest,LIME,5620,2.2537471912415663,3.1604157375012565,0.1306800203689338,0.1832517837652607,0.9066685462596902,0.05257176339632689,3
apache_hive,RandomForest,LIME,5621,2.5918102379910946,4.358485173601194,0.15028207955591605,0.2527199738627878,1.7666749356100993,0.10243789430687172,4
apache_hive,RandomForest,LIME,5574,1.43992266819606,1.868648334126739,0.08349167304159354,0.10835066298253795,0.42872566593067907,0.024858989940944425,5
apache_hive,RandomForest,LIME,5627,2.0244670757610135,3.796794960296142,0.11738557000749633,0.22015124175255552,1.7723278845351285,0.1027656717450592,4
apache_hive,RandomForest,LIME,5564,2.247136556364297,4.720167518980755,0.13029671300253073,0.2736915612905894,2.473030962616458,0.14339484828805865,5
apache_hive,RandomForest,LIME,5632,1.884186076768058,1.8471084073863606,0.10925159478746514,0.10710170388183807,-0.03707766938169743,-0.002149890905627078,1
apache_hive,RandomForest,LIME,5630,1.2569890184471217,1.8532359431919454,0.0728845503047327,0.10745699950106147,0.5962469247448237,0.034572449196328764,5
apache_hive,RandomForest,LIME,5588,2.2431681982393314,2.06159325943501,0.13006661393790758,0.11953827393879482,-0.1815749388043213,-0.010528339999112759,4
apache_hive,RandomForest,LIME,5586,2.698055887065223,3.47628603738759,0.15644256802555184,0.2015670310935769,0.7782301503223668,0.045124463068025075,5
apache_hive,RandomForest,LIME,5589,1.902236737498928,4.920242404853581,0.11029823423360609,0.2852925919043068,3.018005667354653,0.17499435767070068,5
apache_hive,RandomForest,LIME,5642,1.221980459575373,1.2355135879332535,0.07085463354910632,0.07163933091726543,0.013533128357880564,0.000784697368159103,1
apache_hive,RandomForest,LIME,5641,2.1061864354448616,2.170787981526306,0.12212393978984024,0.1258697598137521,0.0646015460814442,0.0037458200239118477,4
apache_hive,RandomForest,LIME,5644,1.1889724626763125,1.246701683895835,0.0689407162633212,0.07228805523468733,0.0577292212195224,0.0033473389713661404,2
apache_hive,RandomForest,LIME,5645,1.1768159331140249,1.1975489073070202,0.06823583883208627,0.06943800804626359,0.020732974192995357,0.0012021692141773184,4
apache_hive,RandomForest,LIME,5648,2.01843097076528,2.0738036774389244,0.11703557586136634,0.12024627600737896,0.055372706673644245,0.003210700146012619,3
apache_hive,RandomForest,LIME,5651,1.4323180462952037,4.039652509758868,0.08305073088589661,0.23423295847476475,2.6073344634636646,0.15118222758886812,2
apache_hive,RandomForest,LIME,5652,1.7115543199115284,1.6793678253977562,0.09924181126338305,0.0973755275138081,-0.0321864945137722,-0.0018662837495749523,2
apache_hive,RandomForest,LIME,5653,2.0005925341507713,1.7720410535723299,0.1160012419000449,0.10274904029845923,-0.22855148057844143,-0.013252201601585677,5
apache_hive,RandomForest,LIME,5596,5.839458225686941,5.180349809548079,0.3385918894727155,0.3003745146131543,-0.6591084161388618,-0.038217374859561226,5
apache_hive,RandomForest,LIME,5655,1.6092548760490435,4.254883721468744,0.09331013735619759,0.24671280503412188,2.6456288454197003,0.1534026676779243,4
apache_hive,RandomForest,LIME,5600,2.364988051080702,4.89854130640614,0.1371301483540641,0.2840342875132195,2.533553255325438,0.14690413915915546,5
apache_hive,RandomForest,LIME,5654,2.2575883293254138,2.182773448512823,0.13090274277763508,0.126564718447984,-0.0748148808125908,-0.004338024329651089,2
apache_hive,RandomForest,LIME,5656,1.3437354056241626,1.602723041533858,0.0779144044459961,0.09293139910604774,0.2589876359096954,0.015016994660051653,2
apache_hive,RandomForest,LIME,5659,1.888850531642891,1.8287109597072257,0.10952205593786477,0.1060349565346694,-0.060139571935665215,-0.0034870994031953625,4
apache_hive,RandomForest,LIME,5658,1.0256385758353364,1.2693367207008892,0.059470055249404435,0.07360051258670584,0.24369814486555286,0.014130457337301408,4
apache_hive,RandomForest,LIME,5663,1.7478763909273343,1.7506726405844981,0.10134788997471027,0.10151002615554494,0.0027962496571638518,0.0001621361808346807,1
apache_hive,RandomForest,LIME,5664,2.291817715693775,1.2873297699330677,0.1328874804293188,0.07464381151983285,-1.0044879457607072,-0.05824366890948595,2
apache_hive,RandomForest,LIME,5661,2.0936013575340158,2.060501154012939,0.12139421365013602,0.11947494990699753,-0.033100203521076565,-0.001919263743138487,3
apache_hive,RandomForest,LIME,5668,2.4346790247725094,2.447681203666392,0.14117107091049294,0.1419249820010075,0.013002178893882554,0.0007539110905145766,1
apache_hive,RandomForest,LIME,5671,1.3417123250383076,5.11877070526754,0.07779709926944615,0.2968039461692072,3.7770583802292323,0.21900684689976105,2
apache_hive,RandomForest,LIME,5672,3.1814228867448984,4.074943969230724,0.18446985059268514,0.2362792787810325,0.893521082485826,0.05180942818834737,4
apache_hive,RandomForest,LIME,5665,1.3157958648876584,0.9279624737087339,0.07629437369599273,0.05380645861129582,-0.38783339117892457,-0.02248791508469692,3
apache_hive,RandomForest,LIME,5657,2.347045055857383,2.276093603418242,0.13608975172467494,0.13197574227144757,-0.07095145243914125,-0.004114009453227361,2
apache_hive,RandomForest,LIME,5676,2.1307913742566016,2.0840645468238,0.12355061884132837,0.12084123653597305,-0.04672682743280143,-0.002709382305355317,3
apache_hive,RandomForest,LIME,5625,0.9289140006710199,4.889719816816014,0.0538616314200724,0.28352278717999585,3.9608058161449944,0.22966115575992346,6
apache_hive,RandomForest,LIME,5673,3.2942286434803094,3.795226799312634,0.19101071668680797,0.22006031438054904,0.5009981558323244,0.029049597693741075,4
apache_hive,RandomForest,LIME,5675,2.04926871259136,2.0072690676549474,0.11882365428720966,0.11638837029568318,-0.041999644936412395,-0.002435283991526482,5
apache_hive,RandomForest,LIME,5680,2.563577000536061,3.268056923173314,0.14864501925916102,0.18949319025079092,0.7044799226372529,0.040848170991629906,2
apache_hive,RandomForest,LIME,5684,1.3341154610786836,1.424451484884019,0.07735660694588754,0.08259460057569942,0.09033602380533545,0.0052379936298118735,2
apache_hive,RandomForest,LIME,5677,3.049548066894984,1.6665843023691334,0.17682329457650545,0.09663429484305461,-1.3829637645258506,-0.08018899973345084,4
apache_hive,RandomForest,LIME,5687,1.1174213642378432,1.0244530344814373,0.0647919372708523,0.05940131348063915,-0.0929683297564059,-0.005390623790213161,2
apache_hive,RandomForest,LIME,5685,1.0715493511245824,1.3116054809696667,0.06213212004232697,0.07605140081159609,0.2400561298450843,0.013919280769269123,2
apache_hive,RandomForest,LIME,5692,2.749226791594495,2.9747835035034464,0.15940963321909654,0.17248818782413797,0.22555671190895143,0.0130785546050414,4
apache_hive,RandomForest,LIME,5696,1.227430473698066,4.972662975995677,0.07117064412887865,0.28833211706987183,3.745232502297611,0.21716147294099317,3
apache_hive,RandomForest,LIME,5688,2.3443292918690286,1.739742539794375,0.13593228237997887,0.10087626128633576,-0.6045867520746535,-0.03505602109364311,2
apache_hive,RandomForest,LIME,5699,3.3018697636806063,3.934811880704277,0.19145377513954692,0.22815393790245364,0.6329421170236706,0.03670016276290673,4
apache_hive,RandomForest,LIME,5704,1.6954051215894799,1.8069895454403937,0.09830542515323346,0.10477547416243939,0.11158442385091383,0.006470049009205938,2
apache_hive,RandomForest,LIME,5708,1.3251453660448926,1.2430647294443529,0.07683648995748597,0.07207717209586521,-0.08208063660053977,-0.004759317861620754,2
apache_hive,RandomForest,LIME,5710,1.7071872627236413,1.7086041847002937,0.09898859425462396,0.09907075226839307,0.001416921976652441,8.215801376911593e-05,1
apache_hive,RandomForest,LIME,5711,1.1610595668639845,1.1631026881627256,0.06732223047774313,0.06744069768381365,0.0020431212987410685,0.00011846720607052668,1
apache_hive,RandomForest,LIME,5705,3.0129118224924065,1.9795150415823015,0.1746989990107137,0.11477909632449954,-1.033396780910105,-0.05991990268621416,3
apache_hive,RandomForest,LIME,5714,2.509946014935568,2.5670186945017264,0.1455353100966096,0.1488445805228576,0.057072679566158246,0.0033092704262479913,2
apache_hive,RandomForest,LIME,5720,2.0884248098054674,2.1180564182333086,0.12109405959326737,0.12281220225272926,0.029631608427841183,0.001718142659461893,2
apache_hive,RandomForest,LIME,5713,1.1630073268544074,1.4078282128120863,0.06743516830688893,0.0816307260375966,0.2448208859576788,0.014195557730707659,3
apache_hive,RandomForest,LIME,5723,1.8394233346903741,0.7130729056823529,0.10665609691209847,0.04134642172877002,-1.126350429008021,-0.06530967518332845,3
apache_hive,RandomForest,LIME,5727,0.8813182493867849,1.3818937818660564,0.0511018659186578,0.08012695845556497,0.5005755324792714,0.029025092536907167,3
apache_hive,RandomForest,LIME,5728,1.0574319097240514,1.0636784272055915,0.06131354219253615,0.061675736778909813,0.006246517481540037,0.0003621945863736671,1
apache_hive,RandomForest,LIME,5726,1.247890599304067,4.213004115733597,0.07235699264273758,0.2442844813287035,2.96511351642953,0.17192748868596594,4
apache_hive,RandomForest,LIME,5635,4.828043734725205,6.55365348037092,0.2799465956287763,0.3800033888601349,1.7256097456457145,0.10005679323135862,5
apache_hive,RandomForest,LIME,5729,3.3968639229927815,1.6562252121802665,0.1969618635010486,0.09603363913413324,-1.740638710812515,-0.10092822436691537,5
apache_hive,RandomForest,LIME,5733,3.4354024216816916,3.4937513212085727,0.19919645831861574,0.20257972837140154,0.05834889952688105,0.0033832700527857934,1
apache_hive,RandomForest,LIME,5633,2.0698483073744853,2.2311491920631066,0.12001693003521478,0.12936971058600227,0.16130088468862125,0.009352780550787495,5
apache_hive,RandomForest,LIME,5643,3.190816858324227,5.83019626940443,0.18501454540233483,0.3380548493644202,2.639379411080203,0.15304030396208537,5
apache_hive,RandomForest,LIME,5740,1.4972710393272046,1.5888961505585801,0.08681692901381047,0.09212966837009376,0.09162511123137551,0.005312739356283284,4
apache_hive,RandomForest,LIME,5738,2.5323813803752477,2.3559158277174683,0.14683618981552196,0.1366041096135584,-0.1764655526577794,-0.010232080201963544,4
apache_hive,RandomForest,LIME,5743,2.5755434973791336,2.56940454470747,0.14933887793917386,0.14898292033075416,-0.0061389526716637555,-0.00035595760841968937,1
apache_hive,RandomForest,LIME,5744,5.655313886887079,5.655332963268671,0.3279145668170484,0.32791567293132096,1.9076381591709435e-05,1.1061142725581517e-06,1
apache_hive,RandomForest,LIME,5755,3.6797214562536715,3.7742297602107686,0.21336291697842488,0.21884283377394761,0.09450830395709708,0.005479916795522729,4
apache_hive,RandomForest,LIME,5756,2.866938032213271,3.1239712264813813,0.16623493615524354,0.18113860556101433,0.25703319426811033,0.014903669405770788,4
apache_hive,RandomForest,LIME,5678,7.235800657233104,8.539922452672485,0.41955663037426094,0.49517410133723294,1.3041217954393813,0.07561747096297201,5
apache_hive,RandomForest,LIME,5679,3.8637044982111557,5.749226274192024,0.22403088708792834,0.33335993031371663,1.8855217759808682,0.10932904322578826,5
apache_hive,RandomForest,LIME,5759,1.7298154725865165,4.111045124738148,0.10030065575703409,0.23837254805071187,2.381229652151631,0.13807189229367775,4
apache_hive,RandomForest,LIME,5762,2.7498369200320765,2.688476305586107,0.1594450105661924,0.15588711091497542,-0.0613606144459693,-0.0035578996512169556,3
apache_hive,RandomForest,LIME,5758,2.516873681136858,2.6684898784535047,0.14593700003051696,0.15472822906924727,0.15161619731664677,0.008791229038730291,3
apache_hive,RandomForest,LIME,5730,1.48039066067539,1.5986939369539874,0.08583814655115136,0.09269777775285773,0.11830327627859738,0.006859631201706355,5
apache_hive,RandomForest,LIME,5777,1.2046898278815965,1.98376916388242,0.0698520632028335,0.11502576497970268,0.7790793360008235,0.04517370177686916,3
apache_hive,RandomForest,LIME,5776,1.6338469689482809,2.0952693090906016,0.09473607155745849,0.12149092722308515,0.46142234014232075,0.026754855665626655,2
apache_hive,RandomForest,LIME,5778,1.404929805461724,1.1368196931645524,0.08146266640204619,0.06591671915815403,-0.26811011229717163,-0.015545947243892157,4
apache_hive,RandomForest,LIME,5781,1.9785105558300815,1.9816966120523332,0.11472085278277909,0.11490559129011409,0.003186056222251654,0.00018473850733499944,1
apache_hive,RandomForest,LIME,5782,1.2527200001087253,1.1969542261944945,0.0726370179259526,0.06940352638824981,-0.055765773914230765,-0.0032334915377027888,2
apache_hive,RandomForest,LIME,5787,1.3601645770254516,1.2436521256720552,0.0788670243590496,0.07211123135117968,-0.11651245135339638,-0.006755793007869921,2
apache_hive,RandomForest,LIME,5789,1.6692201958114867,1.6906224576960753,0.09678713301854992,0.09802810983701843,0.021402261884588603,0.0012409768184685076,3
apache_hive,RandomForest,LIME,5731,6.42035439796976,7.183617690285229,0.37227424919840224,0.4165308823177972,0.763263292315469,0.044256633119395,4
apache_hive,RandomForest,LIME,5793,1.6207270322730372,1.634963979698889,0.09397533246541531,0.09480083968593761,0.014236947425851909,0.0008255072205223006,2
apache_hive,RandomForest,LIME,5794,1.5020857179793285,1.5027902754909757,0.08709610065594253,0.08713695332581203,0.0007045575116471081,4.085266986951101e-05,1
apache_hive,RandomForest,LIME,5637,8.128600069455821,5.149237075429055,0.47132421363650073,0.2985704911875422,-2.979362994026766,-0.1727537224489585,7
apache_hive,RandomForest,LIME,5791,1.0644559996358296,0.9750066425870465,0.06172082310510325,0.056534241466067,-0.0894493570487831,-0.0051865816390362415,3
apache_hive,RandomForest,LIME,5797,5.924965033804969,6.953729049718787,0.34354986855305364,0.4032011475771144,1.0287640159138185,0.05965127902406078,3
apache_hive,RandomForest,LIME,5799,1.5565777621426131,1.5620688128634328,0.09025573695804258,0.09057412698103724,0.005491050720819679,0.00031839002299466514,1
apache_hive,RandomForest,LIME,5804,1.1545988145754442,1.6718195781911411,0.06694761381978516,0.09693785415694556,0.5172207636156969,0.029990240337160398,3
apache_hive,RandomForest,LIME,5806,1.1662361380092616,2.066599175391562,0.06762238589239432,0.11982853417814623,0.9003630373823002,0.052206148285751916,4
apache_hive,RandomForest,LIME,5739,4.6965904461451204,4.81766926906482,0.27232448144668586,0.2793450483970883,0.12107882291969929,0.007020566950402424,4
apache_hive,RandomForest,LIME,5742,2.745531398628172,4.890782191128568,0.15919536161401726,0.283584387299718,2.145250792500396,0.12438902568570076,5
apache_hive,RandomForest,LIME,5807,1.8195233442073047,1.672539149872856,0.10550222696085675,0.09697957740007986,-0.14698419433444876,-0.008522649560776892,4
apache_hive,RandomForest,LIME,5811,2.541881933168176,2.5491131142776187,0.14738706457082762,0.1478063533439188,0.0072311811094425416,0.0004192887730911939,1
apache_hive,RandomForest,LIME,5815,1.1163835405751672,1.1176246331544015,0.06473176068232236,0.06480372350236019,0.0012410925792343264,7.196282003782676e-05,1
apache_hive,RandomForest,LIME,5808,1.8598040367575928,4.2423308621899,0.10783784017577398,0.2459849470416094,2.382526825432307,0.13814710686583542,3
apache_hive,RandomForest,LIME,5818,1.0993987534252345,1.1057431312730646,0.0637469242555302,0.06411479312281249,0.0063443778478300406,0.00036786886728227425,1
apache_hive,RandomForest,LIME,5809,1.3838316245921085,1.3223509726459473,0.0802393212475837,0.07667446140889271,-0.06148065194616126,-0.0035648598386909904,2
apache_hive,RandomForest,LIME,5823,1.0566563660213535,1.101151215368564,0.061268573498949125,0.06384853803161834,0.0444948493472106,0.002579964532669223,3
apache_hive,RandomForest,LIME,5828,1.3978376159068109,1.4103702615972298,0.0810514368377463,0.08177812277681931,0.012532645690418898,0.0007266859390730259,1
apache_hive,RandomForest,LIME,5820,2.119025845661491,2.395797036012536,0.12286841299213848,0.1389165593561873,0.2767711903510448,0.016048146364048825,4
apache_hive,RandomForest,LIME,5798,4.149199486779813,4.220838762029418,0.24058486930313316,0.24473876109064846,0.07163927524960467,0.00415389178751529,5
apache_hive,RandomForest,LIME,5839,2.630605749492251,2.8071786028680212,0.15253157686106916,0.1627698787280301,0.17657285337577022,0.0102383018669609,2
apache_hive,RandomForest,LIME,5833,1.6215490736778142,1.25218296451515,0.09402299725583095,0.07260587875356452,-0.3693661091626641,-0.021417118502266443,2
apache_hive,RandomForest,LIME,5757,1.951899083841214,2.395528055789851,0.11317782803046127,0.13890096295694787,0.44362897194863704,0.025723134926486618,4
apache_hive,RandomForest,LIME,5843,5.175158294709407,5.994077761666745,0.3000734927117184,0.34755726242572393,0.8189194669573379,0.04748376971400554,2
